age,income,education,work_experience,city_size,credit_score,dependents,homeowner,loan_approved,noise_feature_1,noise_feature_2,noise_feature_3
79,74037.50079612556,Master,54,Medium,850.0,0,1,1,-0.24133787247326244,1.5862245322100839,-0.6581960577216591
28,48971.64427548811,High School,6,Medium,605.8755015333741,2,1,1,0.993488469248925,-0.607208869592864,-0.5716024766430156
75,53725.98893277634,Bachelor,52,Small,850.0,1,1,1,-0.9264748798339616,-1.474160947789916,1.6727303162933589
72,46919.57826928578,Bachelor,50,Large,850.0,1,1,1,0.9595051706496425,1.2324465489691674,-0.5711525139084253
45,85284.49166679796,Master,24,Large,850.0,1,0,1,-0.9976885963648495,0.593940675255393,-0.635364482592482
42,50972.975945625316,Bachelor,22,Small,704.6828560015072,0,0,1,1.3366736637183028,2.2509383085308614,1.5163288053555957
56,60484.52101509871,Master,32,Small,850.0,2,0,1,-0.5725668391542941,0.5919314043982176,-0.322008856853782
79,55779.38227233649,High School,60,Large,850.0,1,0,1,-0.3517912881430155,-0.031882893759377695,-0.8902317271590633
50,29563.990239804618,High School,31,Medium,525.0140257302452,1,0,0,-0.42592479198066796,0.25270100894980774,-1.1069572655808517
18,34345.2264624254,High School,0,Medium,425.7438127058497,0,0,0,0.5974526762167874,-0.4529946592752902,-1.420160435180776
74,51340.71374241264,Master,54,Small,836.0212123038065,1,0,1,1.844119551681124,1.3054958663753025,0.541184974451444
44,21939.4363712314,High School,25,Small,382.18360890427266,1,0,0,0.014833387964719556,1.3582757351961898,-1.8043507710889635
79,44665.73333547199,High School,54,Medium,785.0297662914052,0,0,1,-0.010904153149561769,-1.5829207399211593,1.346337706351362
74,52987.00760333032,High School,55,Large,850.0,1,1,1,-0.5732685860392176,0.9425271274576419,-0.09133133906313161
69,53367.756466948784,High School,45,Medium,850.0,1,0,1,-1.6273464734833762,-1.0710687377408514,-0.4370743827794449
30,47090.7108363967,High School,6,Medium,582.4471313928993,0,0,0,-0.47352305140364365,2.4137361354642426,-0.2283555386849532
58,50460.16873658515,PhD,37,Small,806.809815095195,1,0,1,-1.25900262293377,1.5170430859547954,0.4630566549461277
20,23057.295731542472,Bachelor,0,Medium,343.8152148751723,0,1,0,-1.887315964318739,-1.138027067688442,-0.46983903375061403
56,27153.193587045083,Bachelor,35,Small,528.025716176732,0,0,0,-0.07699631295195809,0.23899874848208588,-0.19177171189172973
23,27816.96583829251,Bachelor,4,Medium,390.0378031544598,1,0,0,-0.5425952083745458,0.9930863827326796,1.0530798135921156
25,44058.876114905026,High School,0,Large,539.1931415147346,1,0,0,1.3765724333235618,-0.623692613160099,0.346905639403201
44,70744.81266790518,High School,25,Small,850.0,1,1,1,-0.8556022218077409,-1.3663429598392418,-1.249961859395883
26,28448.90232809068,High School,2,Small,374.0458745576961,2,0,0,0.6703674058735188,0.10178632820264967,-0.7077483344218858
79,40734.11266552866,High School,58,Small,806.5463611444274,0,0,1,0.6508226524187892,-0.15936408659527515,-1.7814166500332507
54,62046.25611946378,Bachelor,30,Medium,850.0,0,1,1,1.337133095199581,-0.9142805840070702,0.6152465695088785
50,45815.890890974,High School,30,Large,649.8556151128502,1,1,1,-0.1842257930271155,1.2360920112178666,0.7219998417808262
68,27825.326928397506,High School,49,Small,647.9247137264018,0,0,0,1.3190424333612591,-1.2889545424872684,-0.9343654998759668
59,39726.25751779427,Bachelor,39,Large,723.6271352422159,4,1,1,0.560946698100082,-0.10786499849294615,2.3048523398229555
61,64594.2502472795,Master,39,Small,850.0,0,0,1,1.1392846302228583,0.18182628758025815,2.4378860570116667
41,93155.01842952293,Master,18,Large,850.0,0,1,1,2.394156742500977,0.30897239951483085,0.02280953326315896
32,57742.10363808005,Master,10,Medium,713.3746710452511,1,0,1,-0.12322341292873161,1.1306732106638893,-0.7973675511000545
76,53926.51949417566,Master,56,Medium,850.0,1,0,1,0.17080952381800057,-0.2400363160006567,0.2738011894316425
71,52079.38181465931,High School,51,Medium,850.0,1,1,1,-0.3618160890046923,-2.6034231585713883,-0.8210319399476692
49,66726.98966969368,Master,29,Medium,850.0,0,1,1,1.5423096376659569,-0.38677722286961336,0.9500322961670155
49,63515.30126401878,High School,23,Large,850.0,0,0,1,2.60465277290184,0.7256632666556462,0.1663592560279821
41,70052.47680329297,Bachelor,19,Large,850.0,1,1,1,0.7341651020537682,-0.14415059202089922,0.23827366698670813
58,31082.946634774402,Bachelor,34,Medium,673.8128280129573,0,0,1,-1.610081244778869,-0.1367490438372778,1.759165805470218
69,41448.97894779738,High School,49,Small,791.6936432008963,0,1,1,-0.8831099454867417,0.5262133215759853,-0.619023326224578
66,58192.52865818942,Master,42,Small,850.0,3,1,1,1.1595898981434758,0.6580433607304044,-0.5789908918556483
79,32619.185042441866,Master,58,Large,711.5150760945918,1,0,1,-1.144356366466955,-1.7863868118220216,0.8583704594153972
66,58360.32607132726,High School,43,Medium,850.0,1,1,1,-0.6005326315529376,-0.018684130874671818,-0.4219973767334208
75,45421.52003913284,Master,47,Medium,776.0046926993247,1,1,1,-0.635607649196007,-0.19521422116182324,1.6038314218614158
69,31692.039681468916,High School,50,Medium,573.6348874671882,1,0,0,-0.07715044037892214,0.07511937606175356,1.00049663649056
29,59298.47728653969,Bachelor,7,Large,761.1725792519501,0,0,1,0.256710169352931,-1.9697561761930444,-0.3713611070651593
79,26669.154074288086,Bachelor,61,Medium,722.8731876210342,0,0,0,-1.8894314438066129,1.323085252810856,-1.811566831813896
56,37009.75910119291,Bachelor,29,Large,633.5918448467922,0,1,1,-1.5274387469110193,0.006723832132849176,-1.452243545958309
19,20000.0,Master,0,Large,374.35470795162985,2,0,0,-1.50357314958227,0.4249923400464393,-0.4817660612424536
20,31434.679100559235,Master,0,Medium,405.52116935151884,0,0,0,-1.3840276359139283,1.7659842140078361,0.40470986858972163
66,54589.058546258864,Master,45,Small,778.2019864069382,0,1,1,0.016006873467947786,0.43465279740050056,1.102277108301677
54,34932.70497503637,High School,28,Large,665.2395124368438,0,0,1,0.19457805876693118,-1.5399069029654593,-0.21728759954909704
66,49903.98340046602,Master,46,Medium,805.0754221427529,0,1,1,1.013184231527296,-0.08644367095146223,-0.8888882670245096
73,64818.55523030688,High School,57,Large,850.0,1,1,1,0.5549294294158178,0.6748880929148284,-0.14074180067328126
34,48567.35596554344,Master,13,Small,591.7971854588524,0,0,1,-0.5822573797450439,0.05662871385657371,0.02036935111032593
76,41227.12786135684,High School,54,Small,812.873486720951,1,0,1,0.22992827842078542,1.7068214703544906,1.3049453173829688
66,56499.46115646002,High School,40,Large,850.0,2,0,1,1.0542281755632015,-0.855962158725731,1.2494241917968836
19,47222.03346207937,Bachelor,0,Medium,577.2905779489114,1,0,0,-0.22738268451507773,1.2451225219876565,-1.0019021768424445
19,20000.0,High School,0,Medium,333.3303347287678,1,0,0,-0.31041863016097065,0.839067488959856,0.4540917982703811
45,56046.688202481964,High School,21,Large,812.186932089514,0,0,1,-0.944957284981406,0.08876668585445492,-0.8538460754417102
71,71640.22481307917,High School,52,Medium,850.0,1,1,1,-0.8048258150850363,0.33132925206080754,-0.8256018634317286
40,48144.42496206405,High School,20,Medium,612.5212943100294,3,0,1,0.6855742707408754,-0.9776885380525953,1.0386755130964578
54,20000.0,High School,40,Small,506.51720902758825,1,1,0,-0.003824490752070924,-0.3072565350688939,-0.19930747226701967
49,58654.487500110605,High School,24,Large,850.0,2,0,1,1.9583910176728396,0.5771175056381428,0.6398617345745141
50,58495.505989390345,Bachelor,28,Large,782.8052086860763,2,0,1,-0.676707212272353,-0.14911714321511285,0.534734656037554
18,36432.154524975216,High School,0,Small,409.52008453445217,1,1,0,0.7613731656581043,0.06023870927873409,-0.07948537680933128
36,52466.48829538843,Bachelor,7,Large,758.3427508555299,0,0,1,0.38640915087217315,0.9924432966582861,0.3329877325113811
79,56258.66397186878,High School,59,Large,850.0,0,0,1,-0.0893744213740547,-1.9072437837258744,0.20385340872555377
19,41233.99438916352,Master,0,Medium,463.8342770213561,1,0,0,-0.4355020228511757,0.36938479403333335,-1.150449786632034
70,38767.284163027485,Master,45,Medium,751.3005623062386,1,1,1,0.6001018716780476,1.7765385144334278,0.4873255875857255
61,46841.29171145126,High School,39,Medium,741.4866977167917,0,0,1,0.5426737853575486,-0.3768666494597489,-0.7059975048640341
43,78737.44545370304,Master,19,Small,850.0,0,0,1,0.20198845902709006,-1.244279023264704,-1.0690947242124655
49,62702.43215381523,Master,26,Large,850.0,2,1,1,0.42563440377966866,-0.38909335296025366,0.8546434223428232
23,37309.439563881635,PhD,0,Large,471.71885463478907,0,0,1,0.03648676634119924,-1.517082674365944,-0.5913193063968206
49,60736.621267289476,Bachelor,24,Medium,850.0,0,1,1,-1.6411807388674462,0.2256850727399708,1.1106881296000235
72,54003.44292097138,High School,48,Medium,776.6081952034635,1,0,1,0.08437350276606223,-0.07369403195518695,1.0983597485341479
21,39667.82550264862,Bachelor,0,Small,529.4157927482485,1,1,0,-0.2685504093247245,0.31873185210296323,-0.4767510420933109
72,28967.899600374505,Bachelor,51,Small,696.9515349170697,2,0,0,1.9462435173995098,-0.1312356093465435,1.0683409420232652
28,44582.53826152571,Bachelor,0,Medium,554.7256755563743,0,0,1,0.6333856337635969,0.1958951178436683,-0.38932518037182656
73,46116.95847047336,High School,50,Small,850.0,2,0,1,0.20150912819909253,0.45048392475152016,-0.0683897615910868
76,38588.24397268591,Master,51,Medium,717.9312413848179,1,0,1,0.46283007322666797,-1.197647518183433,0.4937860006997259
34,46073.47308767921,PhD,9,Medium,597.7355535936108,0,0,1,-1.023118129611695,0.3460850187145519,2.039396413397178
55,44197.409538514345,High School,31,Large,678.2157432055917,0,0,1,-0.6097686288896754,1.4482070721955065,0.9408971461848994
41,76869.32850348536,High School,19,Medium,850.0,3,0,1,-0.3347889242815569,-0.961722277891131,-0.05778955316915521
22,34031.73962606589,High School,0,Medium,363.0700119272673,1,0,0,0.3884225036407539,0.3083264827395619,0.10330235616922377
69,21081.37411907262,Master,44,Medium,637.8211024920049,1,0,0,-0.4347522872582967,1.2946988476379528,-1.5831224327190252
51,20395.820141250606,Bachelor,31,Small,443.71127310681163,0,0,1,-0.501438536269412,-1.1550452855052697,1.0048015009011375
23,28726.89458322696,Bachelor,0,Small,433.0145535401374,0,0,0,-1.067863668700836,0.79785463454203,0.897336745704938
39,66198.40143521604,Bachelor,15,Small,850.0,2,0,1,0.025121088551268475,-0.22202414095184106,0.283492306370685
28,31330.268011196174,Bachelor,7,Large,460.8642695222877,3,0,1,0.16556619291438956,1.011337955481682,0.7177561397368868
65,46613.67410475496,High School,44,Small,761.1024379736716,0,0,1,0.4285232957470924,-0.8244572020911812,-2.0251876006122114
33,35295.02036541526,Bachelor,9,Large,580.0688318005452,0,1,1,-0.6960162205519673,-0.009055207382260087,-1.0817656166424707
50,56628.28048342546,Master,19,Large,790.5402415481993,2,1,1,0.3707757516194529,-1.5184890471281571,1.80147361459218
26,34801.1027050921,PhD,1,Large,441.4485941648758,2,0,1,-1.0402743767100244,0.4372889111707662,-0.2577273324323497
77,57490.91220367335,Master,55,Small,850.0,2,1,1,-0.21906379449457397,0.4487367282260853,0.7574329674396315
76,47057.54209471917,Master,56,Large,850.0,0,1,1,0.30157213608546424,0.5408024203986976,-0.7466395616572263
23,21572.93441493716,Bachelor,1,Small,398.62042290518167,4,0,0,-0.25871222738069843,0.49159965025851865,-0.4421676653421592
33,49335.23707998165,Bachelor,10,Medium,655.2190162270415,1,1,1,-1.5618444500152104,-0.09107535051039758,1.8546827809323108
46,54754.01835616317,Bachelor,31,Large,744.9964149268444,4,0,1,-1.4426325942314986,-1.477629658982419,-0.15745181898640215
20,27056.974248364782,Master,0,Medium,384.30691613484277,0,1,0,0.2208948680074036,0.9920777886626394,0.5235600745380405
37,53989.13146422709,High School,17,Medium,702.5104568379006,1,0,1,0.5796513567484451,-0.03843425973880079,0.13045579149771944
77,46971.81998281214,High School,51,Small,823.6220742628361,1,0,1,0.3393167887920551,0.393484009201066,0.2464171731226174
76,43722.97343996414,High School,51,Medium,850.0,3,0,1,0.603742209237833,-0.18521570771323423,0.21222719560862463
53,28341.78347790952,Bachelor,33,Medium,639.9955881428466,1,1,1,-0.2805424858697825,1.9587603729602607,-1.9776032702988937
36,85852.7833109653,High School,17,Medium,850.0,3,1,1,0.7384419109132485,-0.5676486427149487,0.47706586675826074
43,63540.39169258657,High School,20,Large,801.6668576115692,3,0,1,0.33606007948893707,-0.6061106660097069,-0.5376293954858958
20,41227.99831463922,High School,0,Large,504.60716565140126,0,0,0,-0.6394567651047393,-1.5616438605038734,1.7795671722619442
36,43352.77287910535,High School,13,Large,639.2677902858496,2,0,1,0.5144537113936178,0.11291359973932587,-0.7726402436922133
37,86369.27353636878,Master,16,Medium,850.0,1,0,1,0.296050204134496,1.85840706453868,-0.4716013535172346
49,49294.35918670615,High School,27,Medium,797.6551765906471,0,0,1,1.6724940876075887,0.12503767352868775,2.4461139955603675
24,36267.9315968047,Bachelor,0,Large,515.9338078818321,1,0,0,1.3793199534874916,0.22711538427784345,0.7234048753740603
69,47973.99572248828,Bachelor,47,Large,769.5694838193874,1,1,1,-0.09230354814611413,0.9732141061340863,-0.983419007556634
58,47320.47808590548,Master,34,Medium,738.5388633270161,2,1,1,-0.4176806022902694,0.16209655527725816,0.1764111593722524
50,41951.32562185377,High School,25,Small,600.4715502197714,1,0,1,1.55911125308812,1.1992896030668616,-1.2203941315640832
57,41184.36520278166,PhD,37,Small,754.077619309326,0,0,1,0.5515395192551811,1.347742450087041,0.2575866941323386
56,53259.200808610156,Bachelor,34,Medium,712.9976448225315,2,1,1,-0.1741477667687481,-0.5929919940473262,-0.8043784426700031
35,46707.47448068231,PhD,13,Medium,577.9081282757074,1,1,1,-1.9890617568288131,-1.430430172192788,1.864848465370411
57,64505.18230990536,Master,33,Large,850.0,0,1,1,-0.7554994483671061,0.6895896859763107,0.4208844739317143
18,28537.906381770008,High School,0,Small,403.57493397294087,1,1,0,-0.8250280767696079,0.32263139962559345,0.5275521835171357
28,44113.76195804564,High School,6,Small,555.0549488951739,2,1,1,-0.14638062668713506,-1.0458602123801781,0.9497513268758884
45,66915.75126968767,High School,28,Medium,850.0,0,0,1,0.6185183367546504,-0.6780379947938197,1.0616231471998794
74,20817.52813973503,Bachelor,54,Medium,560.8988877337154,0,0,1,0.771253224322237,-0.6811432120466233,-0.6890699342486386
42,88793.30323329625,High School,18,Small,850.0,0,1,1,1.5000356852893098,0.147458299578662,0.09496873705574793
67,53758.93791459449,High School,43,Medium,811.5638023824448,0,0,1,0.9313958376702176,0.9973850471439228,-0.4454791031027808
40,66926.07425208676,Bachelor,16,Medium,821.9018901184653,1,0,1,-1.3004679148209843,1.0533731391005707,2.09407309585432
48,30609.833623351704,High School,25,Large,630.1445211733117,1,0,1,1.0300075795404255,0.7908231212544062,-2.285265021906798
47,47562.12383894781,High School,23,Medium,730.7411932493287,2,1,1,1.7333247052733598,-0.29208745414066695,-0.5751100167562466
59,40250.21255876803,Bachelor,38,Medium,735.5412341803225,1,1,1,1.6838080770206019,2.2201124850689893,-0.07996141510744925
52,61407.27367538499,High School,22,Medium,850.0,0,0,1,-1.2128634493082435,0.03322046582323055,0.13693590510265047
24,38715.93830486527,High School,4,Large,500.1453706365157,3,0,0,-0.19109660197844597,-0.3888093409168996,0.11651880117379082
77,29732.463184512177,Bachelor,56,Small,705.1811791498858,4,1,0,0.9609737495699725,-1.3660664998365404,-0.04615186224215982
33,54051.64815275562,Bachelor,15,Large,741.8971657113628,0,0,1,-1.1583430335621292,-0.34753972715238435,-0.16241798518944936
43,32177.08519911531,Master,24,Medium,579.0746357257391,1,0,1,-1.7249149839191495,0.43877340825505035,0.24129696856153993
65,49004.14871934477,Bachelor,41,Large,808.7135092024806,0,1,1,0.31395568677062313,-1.5862392511741643,0.4615029995105031
74,45246.54454665258,Bachelor,54,Large,850.0,1,0,1,-0.6755914271067027,-0.9541112596028998,1.790708877555942
69,51519.55996898749,Bachelor,46,Medium,736.8847602483937,1,0,1,-1.6314510670146167,-0.4673412263470649,1.7818603035509775
77,30384.91647881865,Master,49,Medium,733.4635152744426,2,1,1,1.2295204427525455,-0.7753898601982845,0.3009968601031881
66,39615.401176018815,Master,44,Small,704.8087139229981,2,0,1,0.16431265811798265,-0.8578719997891853,-0.4953455868800644
19,33816.76577319009,Master,0,Large,460.8367800469858,0,1,0,-0.52069233454246,1.1246141112300143,-0.4253872608847494
18,34501.913681734244,Bachelor,0,Medium,402.5527505325493,1,0,0,-0.9636840841924128,-1.6506795187573595,-1.3140916655912487
65,32962.65580752026,High School,48,Medium,588.2918315713138,1,0,1,0.17456614834336054,0.1753698768473225,0.9532344349698433
79,47391.56771990477,High School,58,Large,850.0,1,0,0,0.5154171989255275,0.519078559761389,-0.04473467909938875
29,20000.0,High School,4,Large,300.0,1,0,0,0.3259326728034488,-0.48408869186598963,0.43726159219176
22,37835.58070610913,Master,3,Small,468.371935649956,2,1,0,-1.5189133212688817,-0.2269490695430262,0.333747317181942
54,41658.8054083338,Bachelor,33,Medium,645.9665695281303,2,1,1,0.47685206423703563,-0.040546959756823854,-0.6976204108018018
49,41560.01789778247,Bachelor,24,Medium,651.8485520631509,2,1,1,0.6944495093469978,0.6343062663303332,-0.8210821464860314
76,55195.62002111841,High School,49,Medium,850.0,2,0,1,-0.34340407070233453,1.530691166922373,-0.45291249297366715
72,32169.34001652289,Master,47,Medium,657.2011358925043,1,1,1,1.039610381948918,-1.2844962785521226,0.4857263267969462
26,31491.346930264604,High School,7,Medium,460.6423466732766,4,0,0,-0.8519173929423851,-0.9162596044202699,-0.08075167054126543
58,63144.192000068666,High School,35,Medium,850.0,3,1,1,1.2905847860310025,-0.8659087687775784,-1.7653103243148378
52,43609.295263666405,High School,30,Large,665.7302000969746,0,1,1,0.13231568443064426,-0.012566584300405926,-1.0241460311844957
36,56592.68151733318,Bachelor,10,Small,716.2891387373767,0,0,1,-0.49616947201655626,-0.39978056525874583,-0.26737184413153653
65,31486.897094073403,Bachelor,46,Medium,708.3354160507446,2,0,1,-0.318448490330776,0.666424471685837,-0.030410368430774607
33,52070.53456626859,Master,5,Small,681.7359136737905,3,0,1,0.9992848834299647,-0.6564917728486042,0.5154793659649983
20,34242.291727785465,High School,0,Small,467.8798569344484,1,0,0,0.2372423499153759,-0.8882502657795266,0.03926096903052871
37,20000.0,Bachelor,16,Small,410.0780546179612,1,1,0,0.6450673265075565,-0.7631374916631407,-0.36271230838749996
41,32000.88094436313,Bachelor,16,Medium,465.1094291397324,2,0,0,1.0746693027254104,0.11568881591324147,-0.3970863269624132
71,33043.89981391435,High School,51,Large,647.3952043305437,0,0,0,-0.5259770659333179,0.9639231154878446,0.20146254384354342
73,56797.41159571857,Master,48,Small,850.0,2,0,1,0.12729833607936272,-0.04443519459702928,0.4180489684213863
50,31252.09714601574,Master,24,Small,459.15522712397524,0,1,1,-0.22445596031698767,-0.5581615747943759,-0.32980267819543796
41,33250.89730725621,Bachelor,23,Large,526.9440922206409,0,0,1,1.0170579779563378,-1.0310370663562358,-1.0776940890942066
69,52558.97834455553,Master,47,Small,827.325589825916,1,0,1,-0.3824554186705598,1.4616338192045912,-0.09860540822686903
28,41890.36203214972,Bachelor,8,Large,614.4289274203298,1,0,1,0.047831764361871386,-1.7609649266817167,-0.6498615791982021
66,47087.5337962285,High School,47,Small,818.1811106200324,1,1,1,2.2957246011475325,-0.18607318062370845,0.2875802993564705
25,48679.85307442414,Bachelor,0,Large,671.3608456137754,0,0,1,1.2851162742330777,0.739724876335798,1.4807476867248033
53,45198.59278690936,High School,33,Medium,715.0296961914258,2,1,1,-1.0352281101954202,-0.19985917996544783,-1.3515642569222734
55,40775.332707456764,High School,31,Large,677.0588674362165,0,0,1,0.901976107358018,-0.5663219191044894,1.1506966966965233
57,70270.01790418186,High School,33,Large,850.0,0,0,1,0.6887692883566401,0.5356578151048499,0.4690395934474649
37,33383.01070215096,Bachelor,16,Medium,493.6766370437549,2,0,1,-1.1006363378348918,-1.0937818534942865,1.1028407107335445
79,67111.81647460011,Bachelor,56,Small,850.0,3,0,1,-0.11005573578960627,-1.7407904086290025,-0.4357444034619903
52,52043.4274942005,High School,32,Large,820.7927507316662,1,0,1,-0.9477030612172137,0.3531642948812265,-1.4460277139444149
65,35382.49235124326,Bachelor,43,Medium,625.5154962155935,0,0,1,-2.392601774519279,-0.9951825984139392,0.17969576871707055
79,48969.73110311708,Master,58,Small,850.0,3,1,1,-0.14597152454274917,0.13171876888064055,1.3996852565714732
42,56982.050820039716,High School,19,Small,759.5715114502835,1,0,1,-0.5060901295071945,-0.12326589528700929,-1.0605216166817997
52,47905.88988889481,High School,27,Large,755.1164988977908,0,0,1,-1.1009023853196103,0.2610453942475175,-0.9103121851426813
42,57930.62926527616,Master,18,Small,836.2861612463549,1,1,1,-0.009586266672396059,-0.2270799381162169,0.5871986898235554
46,69886.9124724179,High School,24,Medium,850.0,0,0,1,-2.1206124556587636,0.5515186565986183,-0.5122068892728513
35,54038.945498072535,Bachelor,19,Medium,674.0231148982704,1,1,1,0.0412749393430394,-0.703548276828621,1.6660850429883074
63,45381.37881793909,High School,45,Large,850.0,0,1,1,0.015398121111137628,0.7812383924513688,0.6520757031301605
35,77208.52083312832,Bachelor,11,Large,850.0,0,0,1,0.6787395532205971,-1.217623442760404,-0.7192233159883686
19,20000.0,Bachelor,0,Large,344.93350583804363,2,0,0,-1.6031792358712083,1.172623982522441,-0.5646463495420695
71,58171.49957833397,Bachelor,48,Small,850.0,1,0,1,2.139424255858326,2.051646191004441,-0.5251062137775891
52,45459.60705026909,Master,30,Large,709.8430902283488,3,0,1,1.755802225416881,0.1081114110324643,-0.04292035628679163
33,67622.39056706284,Master,12,Small,850.0,4,0,1,-0.7732147681658046,1.5691736182555036,0.3044513490803163
78,44022.734628686645,Master,58,Medium,850.0,1,0,1,1.4597388556671116,1.828408462559202,0.23143084965246
58,46143.61624648725,Bachelor,27,Medium,734.1937741183226,0,0,1,0.857072112742525,-0.3209343707298724,-1.1247042089264372
53,47046.38232465599,High School,32,Small,701.2956502064176,3,0,1,-0.4394251257863135,0.04786489704255587,0.9018756249332319
50,36963.21801013927,Bachelor,27,Large,590.0384104807325,0,0,1,-0.6068530058312642,-0.814117506940959,-0.290081067384585
21,47981.77707834696,High School,0,Small,646.8957723203241,1,0,0,-0.5312245850786371,-0.7496078756564266,-0.9275356082486899
50,42398.939802165936,Master,30,Medium,712.2643134536054,0,0,1,2.8263688769693722,0.23287004234836606,-0.4630451605218283
31,36924.94718351459,High School,13,Large,466.8156402314663,3,0,1,1.3601194289114027,-1.6358280495067754,1.0143078022449825
38,63818.94614101587,Bachelor,18,Large,832.5483892536939,3,0,1,-0.20277289388253594,0.8347832936533494,0.19032332726456827
65,59076.39040590849,High School,41,Small,850.0,1,0,1,-0.1164224000297803,0.16728476720785662,0.2775615329099824
37,57900.93674742611,Master,12,Medium,779.8140059526759,0,0,1,0.8474482106813118,0.6813318582061881,-1.1699881076964151
73,42644.06932769553,Master,42,Large,761.2621373198867,3,0,1,0.8036442484826389,-0.1820312116332806,0.13223316055717185
25,20000.0,High School,4,Medium,379.8902805824712,3,1,0,-0.9568761773823097,0.6725269593883341,0.9975317698635644
24,42295.42766635814,Master,4,Medium,542.8873127992802,0,1,0,0.29753863522024,0.2476452662122606,-1.802979880816261
20,32818.961016260575,High School,0,Small,446.8614360418762,1,0,0,-0.5525435283433527,0.5072249825377644,-0.3889496421847855
34,41557.1580652501,Bachelor,15,Medium,546.3370694467852,3,0,0,0.15219978131607995,0.9017122171922952,0.6231810137406228
50,36684.18963202201,Master,24,Large,580.126239436692,1,0,1,-0.04801313314085139,-1.2649488938870674,0.1582442194847972
65,54608.97625587959,High School,42,Medium,850.0,0,0,1,1.017644472243767,-0.7030746571767867,-1.0188049853249486
29,41409.03849409236,PhD,6,Medium,649.0943825622578,0,1,1,-0.2682769213244458,2.3148215917761084,0.39826286333348887
76,34476.088865873375,High School,54,Medium,721.2768305145881,1,0,0,0.11831748456087618,0.20727256583469764,-1.1674110536325757
68,22772.074811810875,High School,50,Medium,644.3709456544557,2,1,0,-1.8780918338830004,-1.71679737024283,-0.867547034375166
39,68703.921876688,Master,17,Small,850.0,0,0,1,0.32365292915328225,-1.7112424511350879,-0.7625578435160609
72,46624.829789803334,High School,49,Small,794.9877464455764,1,0,1,-0.7785217271009125,-0.07499130121125994,1.5433881497051256
39,55102.04647589157,PhD,14,Medium,709.773804688809,3,0,1,-1.5171350298426214,-0.5230368673273819,-1.6697100329042387
63,75354.77406555387,PhD,45,Medium,850.0,2,1,1,1.1291142275857367,-0.8063718440567701,-1.595895424614209
47,38876.5141403632,High School,21,Medium,636.7681733092732,1,0,1,-0.04176936746597401,1.7931451343040952,0.28332171979428183
55,53041.20048150183,Bachelor,31,Medium,785.3117739980823,0,0,1,-2.0771591197359816,-0.3691130199227638,0.10480288660666774
55,61389.81303074458,High School,38,Medium,850.0,0,1,1,-0.7836235620576951,0.8209727922022664,-0.46993361792673943
62,38030.11256584198,Bachelor,41,Small,618.1769793787724,1,0,1,0.005001751435203875,0.25012479770902263,0.013825191285803617
68,46565.449345064124,High School,46,Large,811.4045698432641,0,0,1,0.03474913982780608,-0.2948893147030111,-1.0645401034249116
71,29168.137034642845,High School,49,Medium,584.7351876682907,5,0,0,-0.49940568901083304,-1.1417245043149507,0.0921266123359036
25,42440.38270649161,High School,0,Small,489.104259888663,0,1,0,-3.3652959198326364,0.7692315540126498,0.20958951225131564
44,52208.16478371745,Bachelor,22,Small,706.7434083545542,2,0,1,-0.551912156493491,-2.3443625072553944,1.214700118305385
44,43469.705288949364,PhD,21,Large,672.861416706693,1,0,1,1.0710333147226698,0.8706774749741808,1.9072801712514338
51,37364.525451863025,Master,30,Small,594.8834040743988,3,1,1,1.4023944645124369,0.1512855378204588,-0.26761586520710035
38,32724.667625786533,Bachelor,11,Large,456.3412458603463,2,0,1,-0.607490963423599,0.6185767624235686,-1.2733127002057607
47,70719.13092628213,Bachelor,26,Small,850.0,0,0,1,1.8833341096690048,0.007763016787422126,0.3849743754339873
50,51896.41513998419,Master,31,Large,843.6015036218937,0,1,1,-1.6170110847481478,-1.2343441295919917,-0.13380677611498365
45,43920.53781960896,High School,22,Large,696.1478999061903,2,1,1,-0.8100315186295582,0.4015467249411632,-0.1780862276106515
64,56985.79973733781,Bachelor,44,Medium,850.0,0,0,1,0.8914961237160686,0.8488999155344382,-1.6110734543284841
50,61465.402158868455,PhD,29,Small,850.0,3,0,1,0.7340552050032695,-0.479148814304741,0.09861554286911835
22,44280.97776616194,High School,0,Small,528.4383670361226,1,0,0,-0.009619078495352693,0.6573920479150489,0.42285899198571364
77,67648.03078673298,Bachelor,52,Medium,850.0,2,0,1,-1.1191258120803118,0.2965516333357256,0.9934047793429405
78,46434.030255176185,Master,53,Medium,849.758762874004,2,1,1,-1.1217980235976779,0.450552150210799,-0.5054861361849585
65,42920.14614899343,Master,44,Small,807.3064505498373,1,0,1,-0.7256837012582228,-0.8595346982661727,-0.8253827372112087
36,22658.48452937775,Bachelor,14,Small,401.99426743059894,4,0,0,-1.0783413618200541,1.282162695948976,-0.5134678646117345
21,41181.40595280682,High School,3,Medium,477.3792340676048,2,0,0,0.13070315059090312,0.29603097512270177,0.9336792716449773
52,67230.7767453006,High School,32,Medium,850.0,2,1,1,-0.09226735176747433,0.831709758351537,1.3861082358317889
66,58571.80167762254,High School,46,Small,850.0,0,1,1,-1.1613618309029177,-0.3881499128390297,1.120990319739804
34,49815.85727954952,Master,13,Small,634.9820892300336,1,0,1,-0.35488286733386903,0.9822908183814505,0.6476886982597997
